Province,District,Sector,Cell,Village
SOUTHERN PROVINCE,Ruhango,Kabagali,Rwesero,Rwesero
SOUTHERN PROVINCE,Ruhango,Kabagali,Rwesero,Serugeme
SOUTHERN PROVINCE,Ruhango,Kabagali,Rwoga,Kanyinya
SOUTHERN PROVINCE,Ruhango,Kabagali,Rwoga,Kavumu
SOUTHERN PROVINCE,Ruhango,Kabagali,Rwoga,Nyarushishi
SOUTHERN PROVINCE,Ruhango,Kinazi,Burima,Burima
SOUTHERN PROVINCE,Ruhango,Kinazi,Burima,Mirambi
SOUTHERN PROVINCE,Ruhango,Kinazi,Burima,Nyamiyaga
SOUTHERN PROVINCE,Ruhango,Kinazi,Burima,Nyaruteja
SOUTHERN PROVINCE,Ruhango,Kinazi,Gisali,Gisari
SOUTHERN PROVINCE,Ruhango,Kinazi,Gisali,Kabeza
SOUTHERN PROVINCE,Ruhango,Kinazi,Gisali,Kaduha
SOUTHERN PROVINCE,Ruhango,Kinazi,Gisali,Kakirenzi
SOUTHERN PROVINCE,Ruhango,Kinazi,Gisali,Kamuraza
SOUTHERN PROVINCE,Ruhango,Kinazi,Gisali,Kanaba
SOUTHERN PROVINCE,Ruhango,Kinazi,Gisali,Matara
SOUTHERN PROVINCE,Ruhango,Kinazi,Gisali,Nyabusunzu
SOUTHERN PROVINCE,Ruhango,Kinazi,Gisali,Nyiranduga
SOUTHERN PROVINCE,Ruhango,Kinazi,Gisali,Remera
SOUTHERN PROVINCE,Ruhango,Kinazi,Kinazi,Impara
SOUTHERN PROVINCE,Ruhango,Kinazi,Kinazi,Kacyiru
SOUTHERN PROVINCE,Ruhango,Kinazi,Kinazi,Karuhuga
SOUTHERN PROVINCE,Ruhango,Kinazi,Kinazi,Nyabisindu
SOUTHERN PROVINCE,Ruhango,Kinazi,Rubona,Buhanika
SOUTHERN PROVINCE,Ruhango,Kinazi,Rubona,Gako
SOUTHERN PROVINCE,Ruhango,Kinazi,Rubona,Kigarama
SOUTHERN PROVINCE,Ruhango,Kinazi,Rubona,Rubona
SOUTHERN PROVINCE,Ruhango,Kinazi,Rubona,Susa
SOUTHERN PROVINCE,Ruhango,Kinazi,Rutabo,Gitwa
SOUTHERN PROVINCE,Ruhango,Kinazi,Rutabo,Mukoma
SOUTHERN PROVINCE,Ruhango,Kinazi,Rutabo,Nyarugunga
SOUTHERN PROVINCE,Ruhango,Kinazi,Rutabo,Nyarunazi
SOUTHERN PROVINCE,Ruhango,Kinazi,Rutabo,Rutabo
SOUTHERN PROVINCE,Ruhango,Kinihira,Bweramvura,Gahororo
SOUTHERN PROVINCE,Ruhango,Kinihira,Bweramvura,Gihororo
SOUTHERN PROVINCE,Ruhango,Kinihira,Gitinda,Muremure
SOUTHERN PROVINCE,Ruhango,Kinihira,Gitinda,Nyagatovu
SOUTHERN PROVINCE,Ruhango,Kinihira,Gitinda,Nyamagana
SOUTHERN PROVINCE,Ruhango,Kinihira,Kirwa,Muyange
SOUTHERN PROVINCE,Ruhango,Kinihira,Kirwa,Wimana
SOUTHERN PROVINCE,Ruhango,Kinihira,Muyunzwe,Nyarubumbiro
SOUTHERN PROVINCE,Ruhango,Kinihira,Muyunzwe,Nyarutovu
SOUTHERN PROVINCE,Ruhango,Kinihira,Nyakogo,Kibirizi
SOUTHERN PROVINCE,Ruhango,Kinihira,Nyakogo,Rusizi
SOUTHERN PROVINCE,Ruhango,Kinihira,Rukina,Kabacuzi
SOUTHERN PROVINCE,Ruhango,Kinihira,Rukina,Kabirizi
SOUTHERN PROVINCE,Ruhango,Kinihira,Rukina,Munini
SOUTHERN PROVINCE,Ruhango,Mbuye,Cyanza,Kabungo
SOUTHERN PROVINCE,Ruhango,Mbuye,Cyanza,Nyamikoni
SOUTHERN PROVINCE,Ruhango,Mbuye,Gisanga,Gishari
SOUTHERN PROVINCE,Ruhango,Mbuye,Gisanga,Karama
SOUTHERN PROVINCE,Ruhango,Mbuye,Gisanga,Kavumu
SOUTHERN PROVINCE,Ruhango,Mbuye,Kabuga,Kabuga
SOUTHERN PROVINCE,Ruhango,Mbuye,Kabuga,Kinyinya
SOUTHERN PROVINCE,Ruhango,Mbuye,Kabuga,Musenyi
SOUTHERN PROVINCE,Ruhango,Mbuye,Kabuga,Nyakabanda
SOUTHERN PROVINCE,Ruhango,Mbuye,Kizibere,Bereshi
SOUTHERN PROVINCE,Ruhango,Mbuye,Kizibere,Biraro
SOUTHERN PROVINCE,Ruhango,Mbuye,Kizibere,Kizibere
SOUTHERN PROVINCE,Ruhango,Mbuye,Kizibere,Mayunzwe
SOUTHERN PROVINCE,Ruhango,Mbuye,Kizibere,Rebero
SOUTHERN PROVINCE,Ruhango,Mbuye,Mbuye,Buremera
SOUTHERN PROVINCE,Ruhango,Mbuye,Mbuye,Cyobe
SOUTHERN PROVINCE,Ruhango,Mbuye,Mbuye,Kamurema
SOUTHERN PROVINCE,Ruhango,Mbuye,Mbuye,Rwimposha
SOUTHERN PROVINCE,Ruhango,Mbuye,Mwendo,Cyanika
SOUTHERN PROVINCE,Ruhango,Mbuye,Mwendo,Giticyuma
SOUTHERN PROVINCE,Ruhango,Mbuye,Mwendo,Ipate
SOUTHERN PROVINCE,Ruhango,Mbuye,Mwendo,Kabuga
SOUTHERN PROVINCE,Ruhango,Mbuye,Mwendo,Karama
SOUTHERN PROVINCE,Ruhango,Mbuye,Mwendo,Vunga
SOUTHERN PROVINCE,Ruhango,Mbuye,Nyakarekare,Kigabiro
SOUTHERN PROVINCE,Ruhango,Mbuye,Nyakarekare,Nyakarekare
SOUTHERN PROVINCE,Ruhango,Mwendo,Gafunzo,Kimburu
SOUTHERN PROVINCE,Ruhango,Mwendo,Gafunzo,Ruhamagariro
SOUTHERN PROVINCE,Ruhango,Mwendo,Gishweru,Kanzu
SOUTHERN PROVINCE,Ruhango,Mwendo,Gishweru,Nyakizu
SOUTHERN PROVINCE,Ruhango,Mwendo,Gishweru,Rubona
SOUTHERN PROVINCE,Ruhango,Mwendo,Kamujisho,Nyarusange
SOUTHERN PROVINCE,Ruhango,Mwendo,Kigarama,Gitaraga
SOUTHERN PROVINCE,Ruhango,Mwendo,Mutara,Bunyankungu
SOUTHERN PROVINCE,Ruhango,Mwendo,Nyabibugu,Ntongwe
SOUTHERN PROVINCE,Ruhango,Mwendo,Saruheshyi,Rugasari
SOUTHERN PROVINCE,Ruhango,Ntongwe,Gako,Gikoma
SOUTHERN PROVINCE,Ruhango,Ntongwe,Gako,Kantwari
SOUTHERN PROVINCE,Ruhango,Ntongwe,Gako,Nyabuhuzu
SOUTHERN PROVINCE,Ruhango,Ntongwe,Gako,Nyabyugi
SOUTHERN PROVINCE,Ruhango,Ntongwe,Kareba,Kavumu
SOUTHERN PROVINCE,Ruhango,Ntongwe,Kareba,Kibatsi
SOUTHERN PROVINCE,Ruhango,Ntongwe,Kareba,Marimba
SOUTHERN PROVINCE,Ruhango,Ntongwe,Kareba,Ruko
SOUTHERN PROVINCE,Ruhango,Ntongwe,Kayenzi,Ntungamo
SOUTHERN PROVINCE,Ruhango,Ntongwe,Kayenzi,Nyamigende
SOUTHERN PROVINCE,Ruhango,Ntongwe,Kebero,Cyeru
SOUTHERN PROVINCE,Ruhango,Ntongwe,Nyagisozi,Karama
SOUTHERN PROVINCE,Ruhango,Ntongwe,Nyagisozi,Nyarusange
SOUTHERN PROVINCE,Ruhango,Ntongwe,Nyakabungo,Byimana
SOUTHERN PROVINCE,Ruhango,Ntongwe,Nyakabungo,Gacuriro
SOUTHERN PROVINCE,Ruhango,Ntongwe,Nyakabungo,Karama
SOUTHERN PROVINCE,Ruhango,Ntongwe,Nyakabungo,Kigabiro
SOUTHERN PROVINCE,Ruhango,Ntongwe,Nyakabungo,Kintore
SOUTHERN PROVINCE,Ruhango,Ntongwe,Nyakabungo,Mutima
SOUTHERN PROVINCE,Ruhango,Ntongwe,Nyarurama,Ruhuha
SOUTHERN PROVINCE,Ruhango,Ruhango,Buhoro,Buhoro
SOUTHERN PROVINCE,Ruhango,Ruhango,Buhoro,Karambo
SOUTHERN PROVINCE,Ruhango,Ruhango,Buhoro,I
SOUTHERN PROVINCE,Ruhango,Ruhango,Buhoro,Ii
SOUTHERN PROVINCE,Ruhango,Ruhango,Buhoro,Rwinkuba
SOUTHERN PROVINCE,Ruhango,Ruhango,Bunyogombe,Busego
SOUTHERN PROVINCE,Ruhango,Ruhango,Bunyogombe,Kabega
SOUTHERN PROVINCE,Ruhango,Ruhango,Bunyogombe,Karehe
SOUTHERN PROVINCE,Ruhango,Ruhango,Bunyogombe,Kasemahundo
SOUTHERN PROVINCE,Ruhango,Ruhango,Bunyogombe,Nyabisindu
SOUTHERN PROVINCE,Ruhango,Ruhango,Bunyogombe,Rusebeya
SOUTHERN PROVINCE,Ruhango,Ruhango,Gikoma,Rebero
SOUTHERN PROVINCE,Ruhango,Ruhango,Gikoma,Rurembo
SOUTHERN PROVINCE,Ruhango,Ruhango,Munini,Bisambu
SOUTHERN PROVINCE,Ruhango,Ruhango,Munini,Kibingo
SOUTHERN PROVINCE,Ruhango,Ruhango,Munini,Muremera
SOUTHERN PROVINCE,Ruhango,Ruhango,Munini,Ruhuha
SOUTHERN PROVINCE,Ruhango,Ruhango,Musamo,Cana
SOUTHERN PROVINCE,Ruhango,Ruhango,Musamo,Kabere
SOUTHERN PROVINCE,Ruhango,Ruhango,Musamo,Kamabare
SOUTHERN PROVINCE,Ruhango,Ruhango,Musamo,Kinama
SOUTHERN PROVINCE,Ruhango,Ruhango,Musamo,Mwali
SOUTHERN PROVINCE,Ruhango,Ruhango,Musamo,Wimana
SOUTHERN PROVINCE,Ruhango,Ruhango,Nyamagana,Bumbogo
SOUTHERN PROVINCE,Ruhango,Ruhango,Nyamagana,Gataka
SOUTHERN PROVINCE,Ruhango,Ruhango,Nyamagana,Kinama
SOUTHERN PROVINCE,Ruhango,Ruhango,Nyamagana,Mabera
SOUTHERN PROVINCE,Ruhango,Ruhango,Nyamagana,Ruhango
SOUTHERN PROVINCE,Ruhango,Ruhango,Rwoga,Bihome
SOUTHERN PROVINCE,Ruhango,Ruhango,Rwoga,Gatebe
SOUTHERN PROVINCE,Ruhango,Ruhango,Rwoga,Kabambati
SOUTHERN PROVINCE,Ruhango,Ruhango,Rwoga,Kibiraro
SOUTHERN PROVINCE,Ruhango,Ruhango,Rwoga,Muyange
SOUTHERN PROVINCE,Ruhango,Ruhango,Rwoga,Nyabisindu
SOUTHERN PROVINCE,Ruhango,Ruhango,Tambwe,Ii
SOUTHERN PROVINCE,Ruhango,Ruhango,Tambwe,Nyundo
SOUTHERN PROVINCE,Ruhango,Ruhango,Tambwe,Ii
SOUTHERN PROVINCE,Ruhango,Ruhango,Tambwe,Rugarama
SOUTHERN PROVINCE,Muhanga,Cyeza,Kigarama,Mbirizi
SOUTHERN PROVINCE,Muhanga,Cyeza,Kigarama,Rwinkuba
SOUTHERN PROVINCE,Muhanga,Cyeza,Kivumu,Buruba
SOUTHERN PROVINCE,Muhanga,Cyeza,Kivumu,Busozi
SOUTHERN PROVINCE,Muhanga,Cyeza,Kivumu,Bwirika
SOUTHERN PROVINCE,Muhanga,Cyeza,Kivumu,Takwe
SOUTHERN PROVINCE,Muhanga,Cyeza,Makera,Kigaga
SOUTHERN PROVINCE,Muhanga,Cyeza,Makera,Rwamugoroba
SOUTHERN PROVINCE,Muhanga,Cyeza,Nyarunyinya,Buhoro
SOUTHERN PROVINCE,Muhanga,Kabacuzi,Buramba,Gahembe
SOUTHERN PROVINCE,Muhanga,Kabacuzi,Buramba,Gahinga
SOUTHERN PROVINCE,Muhanga,Kabacuzi,Buramba,Kabayaza
SOUTHERN PROVINCE,Muhanga,Kabacuzi,Buramba,Kirambo
SOUTHERN PROVINCE,Muhanga,Kabacuzi,Buramba,Musasa
SOUTHERN PROVINCE,Muhanga,Kabacuzi,Butare,Gihinga
SOUTHERN PROVINCE,Muhanga,Kabacuzi,Butare,Karambo
SOUTHERN PROVINCE,Muhanga,Kabacuzi,Butare,Nyirabwayi
SOUTHERN PROVINCE,Muhanga,Kabacuzi,Kabuye,Kabuga
SOUTHERN PROVINCE,Muhanga,Kabacuzi,Kabuye,Peru
SOUTHERN PROVINCE,Muhanga,Kabacuzi,Kavumu,Gasave
SOUTHERN PROVINCE,Muhanga,Kabacuzi,Kavumu,Gasiza
SOUTHERN PROVINCE,Muhanga,Kabacuzi,Kavumu,Kabuga
SOUTHERN PROVINCE,Muhanga,Kabacuzi,Kavumu,Rebero
SOUTHERN PROVINCE,Muhanga,Kabacuzi,Kavumu,Rukoma
SOUTHERN PROVINCE,Muhanga,Kabacuzi,Ngarama,Karambo
SOUTHERN PROVINCE,Muhanga,Kabacuzi,Ngoma,Cyambari
SOUTHERN PROVINCE,Muhanga,Kabacuzi,Ngoma,Gitwa
SOUTHERN PROVINCE,Muhanga,Kabacuzi,Ngoma,Nkegete
SOUTHERN PROVINCE,Muhanga,Kabacuzi,Ngoma,Nyarunyinya
SOUTHERN PROVINCE,Muhanga,Kabacuzi,Ngoma,Peru
SOUTHERN PROVINCE,Muhanga,Kiyumba,Budende,Karambi
SOUTHERN PROVINCE,Muhanga,Kiyumba,Budende,Muduha
SOUTHERN PROVINCE,Muhanga,Kiyumba,Budende,Musenyi
SOUTHERN PROVINCE,Muhanga,Kiyumba,Budende,Ruramba
SOUTHERN PROVINCE,Muhanga,Kiyumba,Remera,Cyakabiri
SOUTHERN PROVINCE,Muhanga,Kiyumba,Remera,Kagahina
SOUTHERN PROVINCE,Muhanga,Kiyumba,Remera,Kagitaba
SOUTHERN PROVINCE,Muhanga,Kiyumba,Remera,Nyanza
SOUTHERN PROVINCE,Muhanga,Kiyumba,Remera,Sabusaro
SOUTHERN PROVINCE,Muhanga,Kiyumba,Ruhina,Busumba
SOUTHERN PROVINCE,Muhanga,Kiyumba,Ruhina,Gatwa
SOUTHERN PROVINCE,Muhanga,Kiyumba,Ruhina,Mubuga
SOUTHERN PROVINCE,Muhanga,Kiyumba,Ruhina,Nundwe
SOUTHERN PROVINCE,Muhanga,Kiyumba,Rukeri,Busindi
SOUTHERN PROVINCE,Muhanga,Kiyumba,Rukeri,Kabuga
SOUTHERN PROVINCE,Muhanga,Kiyumba,Rukeri,Matovu
SOUTHERN PROVINCE,Muhanga,Kiyumba,Rukeri,Munini
SOUTHERN PROVINCE,Muhanga,Kiyumba,Rukeri,Musagara
SOUTHERN PROVINCE,Muhanga,Kiyumba,Rukeri,Nyamirambo
SOUTHERN PROVINCE,Muhanga,Muhanga,Kanyinya,Mataba
SOUTHERN PROVINCE,Muhanga,Muhanga,Nganzo,Gasenyi
SOUTHERN PROVINCE,Muhanga,Muhanga,Nganzo,Kamazu
SOUTHERN PROVINCE,Muhanga,Muhanga,Tyazo,Gasaka
SOUTHERN PROVINCE,Muhanga,Muhanga,Tyazo,Gitima
SOUTHERN PROVINCE,Muhanga,Muhanga,Tyazo,Kivomo
SOUTHERN PROVINCE,Muhanga,Muhanga,Tyazo,Nyahinda
SOUTHERN PROVINCE,Muhanga,Mushishiro,Matyazo,Cyarubambire
SOUTHERN PROVINCE,Muhanga,Mushishiro,Matyazo,Gataba
SOUTHERN PROVINCE,Muhanga,Mushishiro,Matyazo,Gitwa
SOUTHERN PROVINCE,Muhanga,Mushishiro,Matyazo,Kabeza
SOUTHERN PROVINCE,Muhanga,Mushishiro,Munazi,Kabare
SOUTHERN PROVINCE,Muhanga,Mushishiro,Munazi,Kiyoro
SOUTHERN PROVINCE,Muhanga,Mushishiro,Munazi,Rwinkindi
SOUTHERN PROVINCE,Muhanga,Mushishiro,Nyagasozi,Gisovu
SOUTHERN PROVINCE,Muhanga,Mushishiro,Rukaragata,Hanika
SOUTHERN PROVINCE,Muhanga,Mushishiro,Rukaragata,Kivumu
SOUTHERN PROVINCE,Muhanga,Mushishiro,Rwasare,Rubona
SOUTHERN PROVINCE,Muhanga,Mushishiro,Rwigerero,Nyamasheke
SOUTHERN PROVINCE,Muhanga,Mushishiro,Rwigerero,Nyanza
SOUTHERN PROVINCE,Muhanga,Nyabinoni,Nyarusozi,Gitwa
SOUTHERN PROVINCE,Muhanga,Nyabinoni,Nyarusozi,Mugeni
SOUTHERN PROVINCE,Muhanga,Nyamabuye,Gahogo,Gihuma
SOUTHERN PROVINCE,Muhanga,Nyamabuye,Gahogo,Kamazuru
SOUTHERN PROVINCE,Muhanga,Nyamabuye,Gahogo,Kavumu
SOUTHERN PROVINCE,Muhanga,Nyamabuye,Gahogo,I
SOUTHERN PROVINCE,Muhanga,Nyamabuye,Gahogo,Nyarucyamu
SOUTHERN PROVINCE,Muhanga,Nyamabuye,Gahogo,Rutenga
SOUTHERN PROVINCE,Muhanga,Nyamabuye,Gahogo,Ruvumera
SOUTHERN PROVINCE,Muhanga,Nyamabuye,Gifumba,Gifumba
SOUTHERN PROVINCE,Muhanga,Nyamabuye,Gifumba,Gisiza
SOUTHERN PROVINCE,Muhanga,Nyamabuye,Gifumba,Kirebe
SOUTHERN PROVINCE,Muhanga,Nyamabuye,Gifumba,Rugarama
SOUTHERN PROVINCE,Muhanga,Nyamabuye,Gifumba,Rutarabana
SOUTHERN PROVINCE,Muhanga,Nyamabuye,Gifumba,Samuduha
SOUTHERN PROVINCE,Muhanga,Nyamabuye,Gitarama,Kagitarama
SOUTHERN PROVINCE,Muhanga,Nyamabuye,Gitarama,Kavumu
SOUTHERN PROVINCE,Muhanga,Nyamabuye,Gitarama,Nyabisindu
SOUTHERN PROVINCE,Muhanga,Nyamabuye,Remera,Biti
SOUTHERN PROVINCE,Muhanga,Nyamabuye,Remera,Gasenyi
SOUTHERN PROVINCE,Muhanga,Nyamabuye,Remera,Gasharu
SOUTHERN PROVINCE,Muhanga,Nyamabuye,Remera,Kirenge
SOUTHERN PROVINCE,Muhanga,Nyamabuye,Remera,Munini
SOUTHERN PROVINCE,Muhanga,Nyamabuye,Remera,Nete
SOUTHERN PROVINCE,Muhanga,Nyamabuye,Remera,Nyakabingo
SOUTHERN PROVINCE,Muhanga,Nyarusange,Mbiriri,Gasave
SOUTHERN PROVINCE,Muhanga,Nyarusange,Mbiriri,Gasharu
SOUTHERN PROVINCE,Muhanga,Nyarusange,Mbiriri,Karehe
SOUTHERN PROVINCE,Muhanga,Nyarusange,Mbiriri,Ntenderi
SOUTHERN PROVINCE,Muhanga,Nyarusange,Mbiriri,Nyarushora
SOUTHERN PROVINCE,Muhanga,Nyarusange,Musongati,Cyiciro
SOUTHERN PROVINCE,Muhanga,Nyarusange,Musongati,Kagarama
SOUTHERN PROVINCE,Muhanga,Nyarusange,Musongati,Murambi
SOUTHERN PROVINCE,Muhanga,Nyarusange,Ngaru,Gitega
SOUTHERN PROVINCE,Muhanga,Nyarusange,Ngaru,Remera
SOUTHERN PROVINCE,Muhanga,Nyarusange,Ngaru,Rukamiro
SOUTHERN PROVINCE,Muhanga,Nyarusange,Rusovu,Mututu
SOUTHERN PROVINCE,Muhanga,Nyarusange,Rusovu,Rukurazo
SOUTHERN PROVINCE,Muhanga,Nyarusange,Rusovu,Rwambariro
SOUTHERN PROVINCE,Muhanga,Rongi,Gasagara,Fumbwe
SOUTHERN PROVINCE,Muhanga,Rongi,Gasagara,Gasharu
SOUTHERN PROVINCE,Muhanga,Rongi,Gasagara,Kidahwe
SOUTHERN PROVINCE,Muhanga,Rongi,Gasagara,Murehe
SOUTHERN PROVINCE,Muhanga,Rongi,Gasagara,Musenyi
SOUTHERN PROVINCE,Muhanga,Rongi,Gasagara,Nyabugombe
SOUTHERN PROVINCE,Muhanga,Rongi,Gasharu,Gituza
SOUTHERN PROVINCE,Muhanga,Rongi,Gasharu,Karama
SOUTHERN PROVINCE,Muhanga,Rongi,Gasharu,Nyamiyaga
SOUTHERN PROVINCE,Muhanga,Rongi,Karambo,Gifurwe
SOUTHERN PROVINCE,Muhanga,Rongi,Karambo,Gitwa
SOUTHERN PROVINCE,Muhanga,Rongi,Karambo,Nyabikenke
SOUTHERN PROVINCE,Muhanga,Rongi,Karambo,Nyagasozi
SOUTHERN PROVINCE,Muhanga,Rongi,Nyamirambo,Gisoro
SOUTHERN PROVINCE,Muhanga,Rongi,Nyamirambo,Kabakungu
SOUTHERN PROVINCE,Muhanga,Rongi,Nyamirambo,Karambi
SOUTHERN PROVINCE,Muhanga,Rongi,Nyamirambo,Mugwato
SOUTHERN PROVINCE,Muhanga,Rongi,Nyamirambo,Ntarabana
SOUTHERN PROVINCE,Muhanga,Rongi,Nyamirambo,Rugogwe
SOUTHERN PROVINCE,Muhanga,Rongi,Nyamirambo,Rwamure
SOUTHERN PROVINCE,Muhanga,Rongi,Ruhango,Kondo
SOUTHERN PROVINCE,Muhanga,Rongi,Ruhango,Muyebe
SOUTHERN PROVINCE,Muhanga,Rongi,Ruhango,Rukoma
SOUTHERN PROVINCE,Muhanga,Shyogwe,Kinini,Gatare
SOUTHERN PROVINCE,Muhanga,Shyogwe,Kinini,Kabungo
SOUTHERN PROVINCE,Muhanga,Shyogwe,Kinini,Kinyami
SOUTHERN PROVINCE,Muhanga,Shyogwe,Kinini,Musezero
SOUTHERN PROVINCE,Muhanga,Shyogwe,Kinini,Nyakabingo
SOUTHERN PROVINCE,Muhanga,Shyogwe,Kinini,Nyakaguhu
SOUTHERN PROVINCE,Muhanga,Shyogwe,Mbare,Buriza
SOUTHERN PROVINCE,Muhanga,Shyogwe,Mbare,Muremberi
SOUTHERN PROVINCE,Muhanga,Shyogwe,Mbare,Rubugurizo
SOUTHERN PROVINCE,Muhanga,Shyogwe,Mbare,Songa
SOUTHERN PROVINCE,Muhanga,Shyogwe,Mbare,Vunga
SOUTHERN PROVINCE,Muhanga,Shyogwe,Mubuga,Gakomeye
SOUTHERN PROVINCE,Muhanga,Shyogwe,Mubuga,Gasharu
SOUTHERN PROVINCE,Muhanga,Shyogwe,Mubuga,Kigarama
SOUTHERN PROVINCE,Muhanga,Shyogwe,Mubuga,Mapfundo
SOUTHERN PROVINCE,Muhanga,Shyogwe,Mubuga,Nyarucyamu
SOUTHERN PROVINCE,Muhanga,Shyogwe,Mubuga,Rwamaraba
SOUTHERN PROVINCE,Muhanga,Shyogwe,Ruli,Kabeza
SOUTHERN PROVINCE,Muhanga,Shyogwe,Ruli,Karama
SOUTHERN PROVINCE,Muhanga,Shyogwe,Ruli,Kavumu
SOUTHERN PROVINCE,Muhanga,Shyogwe,Ruli,Munyinya
SOUTHERN PROVINCE,Muhanga,Shyogwe,Ruli,Murambi
SOUTHERN PROVINCE,Muhanga,Shyogwe,Ruli,Nyagacyamu
SOUTHERN PROVINCE,Muhanga,Shyogwe,Ruli,Ruhina
SOUTHERN PROVINCE,Kamonyi,Karama,Bitare,Kajevuba
SOUTHERN PROVINCE,Kamonyi,Karama,Bitare,Kinkeri
SOUTHERN PROVINCE,Kamonyi,Karama,Bitare,Kokobe
SOUTHERN PROVINCE,Kamonyi,Karama,Bunyonga,Ryagashaza
SOUTHERN PROVINCE,Kamonyi,Karama,Muganza,Nyamitanga
SOUTHERN PROVINCE,Kamonyi,Karama,Nyamirembe,Kavumu
SOUTHERN PROVINCE,Kamonyi,Kayenzi,Bugarama,Remera
SOUTHERN PROVINCE,Kamonyi,Kayenzi,Cubi,Gitwa
SOUTHERN PROVINCE,Kamonyi,Kayenzi,Cubi,Ntwari
SOUTHERN PROVINCE,Kamonyi,Kayenzi,Cubi,Rwishywa
SOUTHERN PROVINCE,Kamonyi,Kayenzi,Kirwa,Gitwa
SOUTHERN PROVINCE,Kamonyi,Kayenzi,Mataba,Gasasa
SOUTHERN PROVINCE,Kamonyi,Kayenzi,Mataba,Nyarubaya
SOUTHERN PROVINCE,Kamonyi,Kayumbu,Gaseke,Nyarunyinya
SOUTHERN PROVINCE,Kamonyi,Kayumbu,Giko,Mirehe
SOUTHERN PROVINCE,Kamonyi,Kayumbu,Giko,Ryamanywa
SOUTHERN PROVINCE,Kamonyi,Kayumbu,Muyange,Kaje
SOUTHERN PROVINCE,Kamonyi,Mugina,Jenda,Munini
SOUTHERN PROVINCE,Kamonyi,Mugina,Kabugondo,Bihenga
SOUTHERN PROVINCE,Kamonyi,Mugina,Kabugondo,Cyeru
SOUTHERN PROVINCE,Kamonyi,Mugina,Kabugondo,Sud
SOUTHERN PROVINCE,Kamonyi,Mugina,Kabugondo,Runzenzi
SOUTHERN PROVINCE,Kamonyi,Mugina,Mbati,Kigorora
SOUTHERN PROVINCE,Kamonyi,Mugina,Mbati,Mbati
SOUTHERN PROVINCE,Kamonyi,Mugina,Mugina,Kagasa
SOUTHERN PROVINCE,Kamonyi,Mugina,Mugina,Kireka
SOUTHERN PROVINCE,Kamonyi,Mugina,Mugina,Mparo
SOUTHERN PROVINCE,Kamonyi,Mugina,Mugina,Mugina
SOUTHERN PROVINCE,Kamonyi,Mugina,Nteko,Gishari
SOUTHERN PROVINCE,Kamonyi,Mugina,Nteko,Kona
SOUTHERN PROVINCE,Kamonyi,Mugina,Nteko,Ntasi
SOUTHERN PROVINCE,Kamonyi,Mugina,Nteko,Nyagisozi
SOUTHERN PROVINCE,Kamonyi,Mugina,Nteko,Rusoro
SOUTHERN PROVINCE,Kamonyi,Musambira,Buhoro,Busasamana
SOUTHERN PROVINCE,Kamonyi,Musambira,Buhoro,Gihembe
SOUTHERN PROVINCE,Kamonyi,Musambira,Buhoro,Reramacu
SOUTHERN PROVINCE,Kamonyi,Musambira,Cyambwe,Bimomwe
SOUTHERN PROVINCE,Kamonyi,Musambira,Cyambwe,Shaka
SOUTHERN PROVINCE,Kamonyi,Musambira,Karengera,Kamayanja
SOUTHERN PROVINCE,Kamonyi,Musambira,Karengera,Nyarusange
SOUTHERN PROVINCE,Kamonyi,Musambira,Karengera,Nyarutovu
SOUTHERN PROVINCE,Kamonyi,Musambira,Karengera,Rubanga
SOUTHERN PROVINCE,Kamonyi,Musambira,Kivumu,Gitega
SOUTHERN PROVINCE,Kamonyi,Musambira,Kivumu,Munazi
SOUTHERN PROVINCE,Kamonyi,Musambira,Kivumu,Nyagisozi
SOUTHERN PROVINCE,Kamonyi,Musambira,Kivumu,Nyerenga
SOUTHERN PROVINCE,Kamonyi,Musambira,Kivumu,Wimana
SOUTHERN PROVINCE,Kamonyi,Musambira,Mpushi,Kabere
SOUTHERN PROVINCE,Kamonyi,Musambira,Mpushi,Kingoma
SOUTHERN PROVINCE,Kamonyi,Musambira,Mpushi,Nyarubuye
SOUTHERN PROVINCE,Kamonyi,Musambira,Rukambura,Ngoma
SOUTHERN PROVINCE,Kamonyi,Musambira,Rukambura,Nkomane
SOUTHERN PROVINCE,Kamonyi,Musambira,Rukambura,Nyamirembe
SOUTHERN PROVINCE,Kamonyi,Ngamba,Kabuga,Cyimigenge
SOUTHERN PROVINCE,Kamonyi,Ngamba,Kabuga,Fukwe
SOUTHERN PROVINCE,Kamonyi,Ngamba,Kabuga,Musenyi
SOUTHERN PROVINCE,Kamonyi,Ngamba,Kabuga,Raro
SOUTHERN PROVINCE,Kamonyi,Ngamba,Kazirabonde,Bigobe
SOUTHERN PROVINCE,Kamonyi,Ngamba,Kazirabonde,Gatare
SOUTHERN PROVINCE,Kamonyi,Ngamba,Kazirabonde,Gatwa
SOUTHERN PROVINCE,Kamonyi,Ngamba,Kazirabonde,Kabande
SOUTHERN PROVINCE,Kamonyi,Ngamba,Kazirabonde,Kajevuba
SOUTHERN PROVINCE,Kamonyi,Ngamba,Kazirabonde,Munoga
SOUTHERN PROVINCE,Kamonyi,Ngamba,Marembo,Gahinga
SOUTHERN PROVINCE,Kamonyi,Ngamba,Marembo,Kabagogo
SOUTHERN PROVINCE,Kamonyi,Nyamiyaga,Bibungo,Byenene
SOUTHERN PROVINCE,Kamonyi,Nyamiyaga,Bibungo,Karubanda
